"Abrangência";"Cargo";"Nr";"Candidato";"Partido";"Coligação";"Turno";"Votação";
"MG";"";"1312";"REGINALDO LÁZARO DE OLIVEIRA LOPES";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"310.226"
"";"";"4550";"RODRIGO BATISTA DE CASTRO";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"292.848"
"";"";"2505";"MISAEL ARTUR FERREIRA VARELLA";"DEM";"DEM / PSDB / PP / PR / PSD / SD";"1";"258.363"
"";"";"1307";"ODAIR JOSE DA CUNHA";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"201.782"
"";"";"1311";"GABRIEL GUIMARÃES DE ANDRADE";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"200.014"
"";"";"1391";"WELITON FERNANDES PRADO";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"186.098"
"";"";"1199";"ODELMO LEÃO CARNEIRO SOBRINHO";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"179.652"
"";"";"1433";"EROS FERREIRA BIONDINI";"PTB";"PTB / PMN";"1";"179.073"
"";"";"5550";"JAIME MARTINS FILHO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"1";"158.907"
"";"";"1122";"ANTÔNIO PINHEIRO JÚNIOR";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"148.239"
"";"";"1333";"PATRUS ANANIAS DE SOUSA";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"147.175"
"";"";"1010";"GEORGE HILTON DOS SANTOS CECILIO";"PRB";"PT / PMDB / PC do B / PROS / PRB";"1";"146.792"
"";"";"4044";"STEFANO AGUIAR DOS SANTOS";"PSB";"PSB / PPL / PRTB";"1";"144.153"
"";"";"4560";"DOMINGOS SAVIO CAMPOS RESENDE";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"143.901"
"";"";"4555";"MARCUS VINICIUS CAETANO PESTANA DA SILVA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"131.687"
"";"";"4535";"EDUARDO LUIZ BARROS BARBOSA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"130.453"
"";"";"1511";"MAURO RIBEIRO LOPES";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"129.795"
"";"";"1111";"DIMAS FABIANO TOLEDO JÚNIOR";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"129.096"
"";"";"1510";"NEWTON CARDOSO JÚNIOR";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"128.489"
"";"";"2245";"OLAVO BILAC PINTO NETO";"PR";"DEM / PSDB / PP / PR / PSD / SD";"1";"123.377"
"";"";"1500";"LEONARDO LEMOS BARROS QUINTÃO";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"118.470"
"";"";"1145";"LUIZ FERNANDO RAMOS FARIA";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"117.542"
"";"";"5545";"MARCOS MONTES CORDEIRO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"1";"116.175"
"";"";"1363";"JOSE LEONARDO COSTA MONTEIRO";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"115.336"
"";"";"7070";"LUIS HENRIQUE DE OLIVEIRA RESENDE";"PT do B";"PT do B / PRP / PHS / PEN";"1";"114.948"
"";"";"5555";"DIEGO LEONARDO DE ANDRADE CARVALHO";"PSD";"DEM / PSDB / PP / PR / PSD / SD";"1";"114.240"
"";"";"1315";"JOÃO CARLOS SIQUEIRA";"PT";"PT / PMDB / PC do B / PROS / PRB";"1";"112.722"
"";"";"1590";"JOSÉ SARAIVA FELIPE";"PMDB";"PT / PMDB / PC do B / PROS / PRB";"1";"111.317"
"";"";"7777";"JOSÉ SILVA SOARES";"SD";"DEM / PSDB / PP / PR / PSD / SD";"1";"109.925"
"";"";"1121";"RENZO DO AMARAL BRAZ";"PP";"DEM / PSDB / PP / PR / PSD / SD";"1";"109.510"
"";"";"2555";"CARLOS DO CARMO ANDRADE MELLES";"DEM";"DEM / PSDB / PP / PR / PSD / SD";"1";"107.906"
"";"";"4545";"PAULO ABI-ACKEL";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"104.849"
"";"";"4520";"CAIO NARCIO RODRIGUES DA SILVEIRA";"PSDB";"DEM / PSDB / PP / PR / PSD / SD";"1";"101.040"
"";"";"2233";"LINCOLN DINIZ PORTELA";"PR";"DEM / PSDB / PP / PR / PSD / SD";"1";"98.834"
"";"";"2010";"TANIA RAQUEL DE QUEIROZ MUNIZ";"PSC";"PSC / PTC / PSL";"1";"96.073"
"";"";"1231";"LUIZ GONZAGA RIBEIRO";"PDT";"PPS / PV / PDT";"1";"93.997"
